x,y,z,__prediction
9.548199,-1.1781282,6.2036333,212925.11607545422
11.246897,-1.3748426,6.349001,187918.05535193963
8.835108,-1.0029416,6.3193665,213053.317585594
4.8938923,-2.2257533,5.6880817,219536.22984400374
11.232168,-1.4071794,6.34144,187918.05535193963
-3.9054766,0.9697027,-15.235073,136902.26534870133
-5.687932,-7.70366,-6.4643497,126882.62240537001
-5.7302847,-7.3852587,-6.21408,139942.7417568103
-5.685587,-7.7342205,-6.4881716,123566.06562690373
-4.394612,1.6704903,-16.979267,137347.6002146304
-3.919664,1.126728,-15.299642,123176.38351130468
-5.6336904,-7.9328494,-6.6572886,121239.45362727944
-3.8890522,0.9636259,-15.209393,132052.97448321158
-5.7571497,-6.5140595,-5.567384,140931.04792818718
-12.723261,-4.188893,6.770982,106466.20885525944
5.021396,3.7535915,7.173979,311056.2381192576
4.6348486,2.9966383,8.113615,271239.250140522
5.2357802,-1.5015225,4.692172,252304.5502812484
4.9439077,-2.4789371,5.6919317,209153.48777853808
8.795284,-0.8978667,6.3787174,231286.2663539431
9.917793,-1.2398171,6.1969986,192335.69380081864
4.679657,3.0106926,8.004305,298249.7478515585
6.6188636,6.9160795,6.785942,229492.99545789717
4.544303,2.9674206,7.9197283,329218.07634962536
6.1762815,0.9606781,7.5832853,240996.80759608615
6.5320783,6.647087,7.1848316,283722.1630246303
4.669018,3.0553808,8.202947,265331.66019180324
7.4330935,7.087695,-0.8369968,153034.10996663623
2.3791118,2.426237,11.662904,227973.1413796229
8.808336,-0.94039154,6.3546057,221914.81480451586
5.458369,-3.3583117,5.332487,180816.8066705265
11.054024,-2.5592418,5.6786394,181764.04572623727
9.136204,-0.60366917,6.434618,209572.33240255303
5.091577,-3.0120912,5.5992126,195164.41223265667
7.953222,-6.0159793,6.818557,171432.09923005183
-4.098563,2.8216858,-2.2526832,172437.7689422523
11.074934,-2.5949607,5.651946,189500.23798001136
3.3426304,1.9285784,-0.6551027,164127.19750580157
-5.774745,-6.3616285,-5.5540295,139391.46488360572
-5.0697393,1.1588459,-16.54224,134959.24016737292
-12.714882,-4.185307,6.76618,100362.93535826966
-15.581823,-1.6689892,5.5094833,100558.39104548442
-4.240525,-2.2300978,-3.7188811,153325.08535076567
-2.5404234,1.2684193,-5.267227,141616.55550660277
5.7351527,4.3919697,-0.870337,131189.93456498708
5.946937,1.0878191,-10.7499485,131338.11245931181
-2.2514791,0.8412752,-5.999797,148208.49533013394
-1.539187,-0.38527775,-0.0060811043,148948.07445792813
5.6015077,4.2235775,0.34227037,147421.33735037723
5.5654407,5.190954,4.4140368,161932.85589222342
3.5975566,2.3838577,-0.5890267,160455.30277106125
4.109085,5.1714754,7.888385,195994.22424490715
4.130827,5.140193,7.8832045,344819.7569301593
7.461906,7.116452,-0.86507344,153034.10996663623
2.6087012,-8.350475,-17.886139,120891.99127052183
-15.776459,2.5672503,10.068841,88538.7976647304
-15.588316,-1.6613812,5.5591526,89378.79276847467
-12.264524,-6.607171,-6.9596205,104789.12650946938
-15.53178,3.0064926,10.3703,80740.46145302997
7.14226,-0.49163437,-11.704245,107469.28143699146
-13.092928,-4.925779,6.5992355,92035.68235828774
-7.0673947,-1.1260896,2.3181767,94738.3766578612
-15.389334,-8.101552,9.546219,93085.03166253999
-13.024914,-4.472654,6.8458185,100912.27333019464
-15.391354,-8.052754,9.505071,101961.6226344469
-1.4054831,-0.49880695,-0.00854063,182565.30655358537
-1.5024457,-0.3980198,0.059576035,147196.32929394583
-1.610007,-1.1174574,-2.8294108,148326.76174158842
-13.002375,-6.614216,-6.9209023,95513.70622504997
-3.6423187,0.09683895,-3.4194665,128710.40309515237
6.552343,-0.25361347,-10.933924,129938.72510444367
-2.1045203,-0.63053226,-0.78063893,153543.5234744008
6.209167,-2.1779032,8.146493,128999.32210626421
5.7888017,-0.07183647,-10.342058,124862.39636949697
6.202393,-1.6207175,7.8049355,149712.66018563573
5.763001,-0.046257973,-10.363085,137129.04508287017
6.037247,-1.1112943,7.7158947,149292.2073234217
-10.2243,-8.032264,-7.8360276,120064.82342853954
-4.635927,-2.9347243,-3.9822285,131593.70541882145
-5.0742,2.1845741,-16.740265,112910.91114397373
-1.7675472,-0.39246845,-0.4125898,145563.6870939229
-1.5509068,0.10460472,0.24962258,165162.08141905486
5.9935718,-0.94647455,7.6916065,175041.34309456448
-4.07401,1.3680286,-15.448559,143089.18782527337
-1.4099934,0.1998825,0.35348153,241748.31200537292
4.7040787,3.0587692,7.742811,274998.2642604821
-6.455535,-1.1517363,1.7389579,150974.32193792905
-1.6657754,0.028910637,0.0024061203,165898.46915089068
-4.4700675,-2.6275253,-3.8050246,122513.28905327199
4.6790066,3.0256472,7.989975,252743.70335977868
-0.95840573,0.028476715,0.32572722,211342.6204350989
-3.1763616,1.2877522,-2.239213,249947.48974561607
5.9854236,-0.89769125,7.674488,182023.28399221308
-1.2658058,0.34331226,0.23476815,239011.07770473376
-2.9073,0.78376293,-2.9203463,182103.76881356654
-2.9389036,0.8297396,-3.0517607,202023.5269580794
5.9502463,1.0955191,-10.742577,133960.98717296292
-3.6187258,2.2685585,-2.4349988,159241.60171564453
2.4784288,2.610818,11.359618,175483.9041805679
4.9123335,-1.620224,5.7390413,215725.28483709798
-1.2656606,0.3677225,0.26983976,246578.45751797326
4.68546,3.0189638,7.811989,310102.9559101384
-3.3855503,-1.9380736,-1.9136034,132882.02578780038
5.851768,0.55490685,-10.85095,134121.64566695734
-5.5768957,-5.5489764,-4.888462,101964.44207879738
-3.3905609,-1.9416943,-1.9862207,126778.75229081062
-15.600832,-7.860533,9.421239,93383.28271624076
-1.7552034,-0.7015896,-0.64191985,153628.28906138282
-13.025919,-6.5909777,-6.899054,95513.70622505
7.14407,-0.49463463,-11.701582,107469.28143699146
-13.041788,-6.668435,-6.9783382,95513.70622505
-3.1689334,-0.8102255,-2.4620163,147306.6320377165
-15.413261,-8.206453,9.667785,90434.23737003008
-1.4567777,-0.5666437,-0.16871,141352.80408261932
-13.007824,-4.368779,6.8962765,111512.1962918592
-9.988901,-7.0451126,-7.8515496,110493.57069394668
6.5842786,6.126816,6.4909754,264931.7192572019
6.5669036,6.119672,6.486102,264931.7192572019
-2.84357,0.46276855,-4.3049617,180222.14277339337
-2.6088545,1.2770071,-5.374339,151044.42335171427
-2.6637514,1.1816149,-5.5486803,138579.17720986536
-4.10941,2.8312082,-2.2337189,190236.5320931056
5.368463,-1.7660565,4.6665773,236470.84650189106
5.306494,-1.605938,4.6357174,230439.73214958052
6.3734326,-2.3197975,8.036554,131763.4198322717
-2.5848541,1.345191,-5.403509,144008.54969515305
4.798756,-1.9248133,5.815572,227240.76027829995
5.261987,-1.5431089,4.673218,241787.36404706893
-3.5263972,0.3378029,-3.3276026,173778.05553202328
-0.97745323,0.118258476,0.2656536,221307.24077938276
4.7848277,-1.8214207,5.8310556,210556.24059715497
6.5914016,6.9299717,6.7924185,236261.9126423439
6.5973744,6.9874496,6.775854,228352.65522821547
7.193971,7.0274105,7.696103,237387.3996820379
7.1297927,6.9335356,7.6060247,244192.84483616645
8.236792,-5.660227,5.9107313,169533.31531924618
10.537388,-1.3793349,6.2231684,215568.05687495484
1.3203378,0.9002447,-0.34584045,185886.80976097574
5.470114,5.4589453,5.5253553,199129.8778361726
5.588282,5.1925936,4.5877657,197520.58596805885
5.0465,3.7716713,7.14369,315149.45841414627
5.5760818,5.255658,4.671072,181058.9709417441
6.596086,6.055028,6.4364395,289863.61253175704
5.4167924,0.9272461,7.4046545,263763.95560327114
-3.3569484,1.0869522,-2.6395178,190289.50376035518
6.1102853,5.345951,6.1738625,294704.229830105
5.005389,5.5745535,6.9374304,357734.4157245436
3.9000182,3.14439,8.084909,303514.6210003366
6.259087,4.404725,-1.0727472,122513.48031277824
-1.4855394,0.20396042,0.31885934,155502.38904200884
5.550285,5.2136993,4.391818,148491.49013552873
-15.502806,-1.6794806,5.6891785,126619.45149462277
-2.7546773,0.92364216,-2.62181,160227.02491073878
-3.4923868,1.0239992,-2.6576695,166284.24761412008
-3.8903346,1.0414801,-15.135067,139553.05964121124
-4.066004,0.99007034,-15.176402,150203.7411299395
-15.622829,-1.6366725,5.5007534,97706.04576845659
-15.537022,-1.708693,5.477642,100558.39104548442
-15.4874935,-8.280339,9.591403,82964.44095602215
-15.6305485,-1.6694579,5.489682,97706.04576845659
-15.469688,-8.267351,9.604095,82964.44095602215
-15.589521,-1.6184502,5.546673,95849.1293885475
-2.5709195,1.3040104,-5.316302,142833.59486576373
-3.960888,0.974947,-15.168776,152692.20679476223
-2.931569,0.4737692,-3.9752822,204220.6798397202
-3.4986472,1.0485125,-2.6844401,199848.05246483194
-3.8270526,-0.7998724,-3.600569,137867.50395454705
-8.729232,-6.52997,-8.029955,112717.55019693883
-5.7641993,-6.5330486,-5.5762568,130116.04459918634
-2.9656706,0.4954567,-2.6787276,143942.53304115648
-12.717499,-4.181505,6.7727795,105737.80625156226
-4.106892,0.90524673,-15.274323,145839.49702801183
-3.9001977,1.041439,-16.58817,127672.95130217615
-3.8799307,1.0614433,-16.558968,135374.58744469375
6.238706,4.426711,-1.0672896,114715.1441010778
-3.8635807,1.0564594,-16.544737,135374.58744469375
-2.7619681,0.42007542,-4.541693,135486.54282534737
-2.1843352,0.8139343,-6.030471,137190.75071832258
-3.1454597,1.1414776,-2.4228523,180250.93273645698
-3.2602787,1.1189127,-2.7513683,214037.468678803
4.911874,-1.1843514,5.7137966,198627.72560366715
2.6882563,1.6461267,-0.75574327,181157.2339569239
5.5908303,1.0095997,7.5092,256552.74818547882
3.3338013,1.6220675,-0.80614305,184322.85109786745
2.9224935,1.7246151,-0.69586205,192571.39926413062
1.2245464,0.8248186,-0.42718267,193578.5066652832
2.8622017,1.7264147,-0.7262628,183194.29220158193
5.405951,0.96965027,7.4228077,299861.728746671
6.099666,-2.6962185,4.7802744,233886.7433693
4.681932,3.0467558,8.230715,270413.3867193635
3.5695,3.3443832,8.54499,239870.52979211338
4.4084463,1.5511293,6.9600315,280804.3178878633
5.6437087,1.294487,7.4656925,254801.68064143788
4.9005713,3.1542244,7.438119,316615.24940911325
5.113505,4.1352158,-0.13727307,163750.7426705171
2.711444,1.6478939,-0.68007016,191497.37601357594
10.872181,-1.5416746,6.1705437,187115.0566979453
2.4857574,2.629013,11.349993,179813.33353031467
9.617788,-1.18573,6.2059326,209651.2825098953
6.6282277,6.275406,6.58399,270497.5603098482
4.459119,4.447277,7.9649544,453017.4714240231
4.385088,4.3454647,7.7657013,575122.2972503819
4.485947,4.2905884,7.9891615,340675.4569056881
4.4269404,4.5885725,7.7657213,477918.0298053395
4.5233374,3.8745747,8.315723,371459.3619401801
4.384308,4.898962,7.7812986,478877.26761197974
4.461038,4.433481,7.947734,426714.48698146985
4.482287,4.3269434,7.8060513,461756.1683922173
-1.3528167,0.18712902,0.3228042,191958.22507276526
-3.9986267,1.0805321,-15.227379,144293.7320023611
5.208366,5.6183386,6.7633324,307844.65525247896
6.6163907,6.2020473,6.577404,289581.5434587706
4.613112,5.0583,7.455968,413324.2818030225
11.091522,-1.5368209,6.23979,201517.22424713985
4.3698125,1.5746498,6.911853,244347.06136352805
5.3383555,0.560503,7.3977137,237895.92864248357
-2.2975616,-0.6348009,-2.970441,192009.77385265485
-2.5956085,1.2134829,-5.3119497,160997.62226894964
4.9204154,-1.2026815,5.6774254,235193.481858823
5.703774,-0.5045614,7.6218233,171086.4266613568
-2.8247163,0.8904562,-2.789979,187206.43812472123
5.14747,0.49290848,7.3495655,252548.46883221983
-2.2620022,-0.66466045,-2.995704,165019.28778317713
6.3548846,-2.2111483,7.936095,179551.17148043687
5.4743495,0.95853233,7.445242,263394.42560987675
-1.7356064,-0.5685444,-1.3662229,195321.05076644802
-3.8803496,0.9927044,-15.204577,134905.31976023942
6.030812,-1.069602,7.68369,166290.57172905494
-2.6971319,0.30538082,-4.4147325,165494.04202527204
-2.9813032,1.0077038,-5.5620327,145828.28558002436
-4.4275336,1.6789961,-16.924484,142819.32442670653
-15.596022,-1.6542563,5.50889,97706.04576845659
-15.393215,-8.057474,9.500304,91841.03192792909
-12.719168,-4.1872716,6.779028,100362.93535826966
-3.8682666,2.5989122,-2.324541,196019.4743162119
5.8911023,1.0225954,-10.804342,125694.94368122124
-3.8624887,-0.8144932,-3.5739112,143553.18706006944
8.224306,-0.8401251,-11.181509,119244.20782747385
8.197433,-0.8146105,-11.20386,119244.20782747385
7.1360164,-0.4346285,-11.245825,116094.78549067416
7.4777923,-0.5072775,-11.213066,127042.54403917427
8.240202,-0.86075497,-11.1535,119244.20782747385
8.198494,-0.82204056,-11.177336,119244.20782747385
-2.1246748,0.75308037,-6.113022,130538.13924940783
-3.0175192,1.0680637,-5.646266,148382.37980335142
-3.9239795,-0.6732826,-3.5990753,140869.82729107435
-5.0603724,1.1285276,-16.538599,137811.5854444008
6.3634486,-2.3099914,8.021274,133284.90466344226
-2.6363528,-0.412014,-3.990702,152875.7434409547
4.599225,5.024006,7.473729,391221.2670117815
4.4760237,4.505124,7.902416,432452.3904201229
4.5334926,4.193861,8.024158,359791.0207913369
7.1182036,6.9979324,7.6105013,253835.08211875145
4.4825172,4.9688616,7.7184925,432496.10077923606
4.9341803,-1.7451687,5.7424965,263928.7394929777
4.7622967,5.2623625,7.233163,390063.3593224373
4.873699,5.4252377,7.086111,351230.2034608497
4.6242485,3.8116732,8.178753,342793.0836149714
4.602993,3.7749414,8.19217,332144.3210954948
4.035117,3.4188213,8.101411,324848.04462068423
3.9131231,3.3577757,8.30109,283774.45306293445
4.6129055,4.579013,7.8134727,335420.35673039476
4.466753,4.333188,8.00019,364827.69109156576
4.4576106,3.731557,8.338886,295198.61098170676
4.564105,3.858982,8.249724,312130.4116411306
4.522288,3.9062748,8.276146,350710.20731530973
4.7876053,5.287384,7.229974,372685.92374989385
3.8261175,3.3054914,8.339733,287672.89207900694
4.9064345,5.4507923,7.047348,366742.3688660372
4.865934,5.4175158,7.084424,377272.38629233727
4.9465714,5.511445,7.0057116,360993.613884383
4.3780603,4.740302,7.740904,459587.6705458594
3.134315,2.9123201,10.276672,255906.16666283237
3.5521708,3.3610315,8.52982,269422.12203915213
5.4075027,-3.2597365,5.325098,190966.33929921937
5.142614,5.6597996,6.4035263,270775.5698369913
5.385567,-3.2295327,5.3196344,190966.33929921937
5.3651633,-3.2269816,5.3484726,190966.33929921937
5.1149774,5.659712,6.743819,330414.0554442272
5.1689477,5.700016,6.722931,286611.12397961464
5.2292295,-3.0432563,5.441145,194529.75181476533
-4.088973,2.8173285,-2.2602878,182163.40118123443
3.6553326,2.4942389,-0.5218396,172277.6799828569
11.084385,-2.2496214,5.8336334,182000.1528220117
11.01236,-1.6965356,6.0978336,201118.3531847648
4.4020658,1.3799438,6.571891,237656.24509436096
-4.105812,2.8275661,-2.24472,164937.68378425261
3.6349463,2.4695892,-0.52331877,165851.61807541197
3.7831583,3.075572,8.149126,293014.16741068446
11.084946,-2.234828,5.8431034,182000.1528220117
10.994993,-3.021165,5.466503,183658.1457390557
5.632507,-3.0971928,4.819973,200302.72465753998
2.3596153,2.4161863,11.67437,212324.29451602863
5.6327233,-3.040697,4.9393387,223448.4302608538
5.2918534,-3.1404347,5.3966255,190745.591825899
5.6384864,-3.03799,4.9328804,223448.4302608538
8.22414,-5.649049,5.9214277,172197.85472812643
8.39473,-5.9022765,5.90349,165137.8769185794
5.629359,-3.0983152,4.82605,200302.72465753998
6.5723233,6.0936375,6.4726725,276383.1780409431
5.914268,-2.7266083,4.8323135,232101.5511274547
1.1323576,0.7588482,-0.445863,186836.08063018933
2.774384,1.6867714,-0.7089772,189297.56569857174
5.464666,5.4564075,5.5237055,212387.21966678166
11.000637,-1.6220322,6.1462793,191741.24612221614
3.1133776,2.892088,10.295361,243296.96423609363
11.028753,-1.7357936,6.0814867,191741.24612221614
3.2891192,1.5662527,-0.7961869,174945.74403531878
1.1538811,0.78336334,-0.4178586,205762.3104209128
8.782213,-1.0022364,6.314316,214309.26434154698
2.6147327,1.5552673,-0.8031311,196690.67668426837
4.363751,1.596633,6.9475746,280964.13722881995
5.5984845,0.99946404,7.5027266,240619.56956810268
3.952753,2.6638718,7.541771,327885.08670129394
3.6860075,3.2223701,8.339026,247727.76804719353
3.790546,3.0851717,8.1502,267436.78177462204
4.302997,4.8534,7.8371954,584263.8142087124
4.5453734,4.1882305,7.7920885,396110.4783873936
3.0741687,2.883872,10.346748,279749.0110492114
4.6840515,3.0194235,8.122149,265280.2645300581
3.9584703,2.6695414,7.5477276,319100.20795547724
4.4735665,4.2590046,7.836732,514364.05008244514
3.952911,2.6638098,7.550808,319100.20795547724
3.9062524,2.7279053,7.639426,292964.8539304276
3.9713264,2.672453,7.5370703,325051.22331608343
4.6901894,3.0392838,8.288831,264804.03240456723
6.1242843,5.456094,6.2531376,323610.89725223347
4.9947023,3.989972,7.1841555,380899.68453246006
6.0410514,5.4415607,6.161171,292939.7740566313
6.096932,-2.7154694,4.7808065,217133.21221939384
6.618644,6.9782066,6.763935,221234.19365743737
2.3747697,2.4560099,11.606228,197565.41649287226
4.5178814,4.8307266,7.6433573,477307.2604433912
6.5999017,6.9964466,6.750062,231310.40891198572
3.5795398,3.3266926,8.506264,253286.34032170902
2.1535144,-5.6033325,12.549824,191258.10951797414
1.9271526,1.1597891,-0.5011163,178901.87221182088
2.1528792,-5.6040077,12.550491,191258.10951797414
5.034162,4.1012754,-0.24447918,177723.39900537435
8.21501,-5.632826,5.884183,176845.59460909825
5.389258,-3.4379969,5.4382114,190625.9436594185
5.7248216,4.3845205,-0.8658562,133072.2438637098
5.1107717,-3.0283875,5.585457,191846.80489551916
5.7068553,4.377803,-0.8468394,140249.54061125428
5.5311,4.3365974,-0.6090193,151544.76151651202
5.502085,4.319232,-0.6027458,169667.33542346925
11.243975,-1.394743,6.354101,187918.05535193963
11.163095,-1.6129122,6.202734,184241.16096421648
1.2126904,0.8187914,-0.4411676,171942.8508947368
2.2919512,1.3581791,-0.5441673,183997.29085557626
1.3356194,0.8755331,-0.4068482,201911.3137871417
-3.994895,2.7126884,-2.3123207,192895.4764194414
5.053464,4.083166,-0.22176528,163831.01508222616
4.9197073,3.923809,-0.3350935,168585.36632462003
-15.173616,-7.5633154,9.244828,105061.46043811183
-8.098105,-6.0484033,-8.12928,123665.30874543896
-5.6508965,-7.907463,-6.632065,121239.45362727944
-2.8736155,1.1345062,-2.3006783,160583.09231446494
-2.3160746,-0.73010635,-2.9289422,142858.02350465255
-5.7606616,-6.30962,-5.5268197,145414.46596888642
-2.6016355,0.9872217,-5.2201924,150829.33968589714
-3.8179698,2.0168858,-18.096813,118582.56403746636
-3.7906158,1.9796,-18.114857,118582.56403746636
-5.6303988,-7.944356,-6.666994,121239.45362727944
-4.6317763,0.64008427,-16.710415,132308.44587486304
-4.2405014,1.8394136,-17.314072,123431.85490295611
-8.729139,-6.5301323,-8.030035,112717.55019693883
-4.65248,1.9101143,-16.531727,140979.5852004075
-5.07303,1.1848516,-16.527348,134959.24016737292
4.983786,0.6799669,6.9460077,256421.3614121002
4.609692,2.9821901,7.970125,303221.10528961534
4.5602484,3.9543028,7.848996,358385.9560844992
4.0091295,2.88519,7.8035507,319387.9751244137
5.5867057,0.97512436,7.531972,256552.74818547882
6.5984664,6.057603,6.436105,282838.2861157092
8.277042,-6.0134444,5.919221,179872.3591152402
2.2533603,2.7920609,11.528705,227518.08997345384
7.946405,-6.5309076,6.1055927,156107.02945205738
7.954163,-6.5255313,6.0961475,159490.11287388124
7.9492974,-6.5350657,6.095667,159490.11287388124
7.951345,-6.5285163,6.1004505,156107.02945205738
4.58137,3.5448494,-1.062819,169914.28779702217
8.668482,-11.834407,-3.8946426,165063.71474393393
8.657995,-11.824714,-3.8849576,161795.30147540773
8.3696575,-5.867797,5.882596,165137.8769185794
11.041542,-1.4201288,6.286953,184636.32798986172
6.529488,6.926078,6.7001534,237490.1606852687
6.633188,6.953804,6.770054,264769.1732218383
-2.5855198,1.054348,-5.061823,165169.1345016234
2.556511,2.946042,10.992792,190554.26339460426
2.5605407,2.943985,10.988098,190707.97254218825
2.558474,2.9529114,10.984325,192185.0566149072
2.5549855,2.949029,10.992012,190030.19390937226
4.8616743,5.4161205,7.1328173,342349.9082047923
-4.152777,0.98447514,-15.327593,153204.01801019185
5.913942,-0.588356,7.6114006,199621.6475700015
5.0116763,0.6830263,6.9727116,259716.2182189566
-2.6882722,-0.35015202,-3.937914,154055.73169984896
-0.92546344,0.021949768,0.31664348,225597.92236843007
-2.0597725,-0.4591236,-1.1419268,154270.97890414065
6.3538375,-2.0592833,7.813491,160123.83192607368
6.330707,-2.2427955,8.019061,141548.15613864711
-3.8203225,1.8042707,-17.84914,122956.39414566473
-3.876737,0.97535896,-15.186082,136762.2361401485
-2.0871491,-0.47158718,-1.0897913,150184.74693709306
-2.5131626,1.3503942,-5.364612,158536.60122049693
-4.6750326,0.52170753,-16.624054,132584.17024808374
-4.648223,0.5421915,-16.668018,130311.5002864011
-4.641841,0.5570679,-16.679066,130311.5002864011
-4.7313747,0.7058935,-16.593693,135257.4912210737
-5.79935,-6.39555,-5.591522,144017.65430787654
-1.5401913,0.13310623,0.12267399,187127.8850285621
-4.661721,0.57360077,-16.6611,127459.15500937327
-5.6320953,-7.9196196,-6.6760874,121239.45362727944
-2.6234393,1.006691,-2.3982713,158307.75392589203
-2.3417494,-0.48158073,-2.7269077,176355.65244754014
-2.2292416,0.7135725,-5.801009,148248.7985476831
-2.6209335,-0.12629414,-3.8814065,152293.75275835695
-3.840168,-0.7800455,-3.575325,143229.46594924683
-2.0904763,0.68804073,-6.0878477,133688.73558013642
-3.9485161,1.2546215,-15.477667,139563.81959163176
-4.7373743,1.3695059,-16.070518,142317.4690306207
-2.0806007,0.7234249,-6.0931196,122210.8862494259
-4.7940817,2.0371275,-16.84432,125457.03233800168
-10.251539,-8.044552,-7.769726,113961.54993154977
-15.696716,2.3932495,9.880328,85818.60758956449
-15.547071,2.9929037,10.365893,80740.46145302997
-13.077789,-4.939785,6.5865984,92035.68235828774
-4.1228848,1.4206247,-15.454205,131602.98289617331
-3.8571744,-0.5033817,-3.546181,160516.4721255208
-2.6560836,0.82678986,-2.55121,146300.78697093035
-5.035323,1.487176,-16.300232,132055.25345980225
-2.4619832,1.0417852,-1.7372708,152772.08845960407
-2.305449,-0.51707363,-2.5400836,155268.5625879824
-2.9856951,-0.90937805,-2.189567,137389.72857782012
-5.1308956,2.385913,-16.85383,110255.31103748443
-2.5751104,1.0003796,-2.433619,139249.46567076002
-2.5739005,1.0091486,-5.01475,175602.71298637165
-4.4844756,1.1948738,-15.654915,148768.2048843681
5.220473,0.331954,7.43659,210165.54873324922
-5.1756516,1.5716562,-16.369354,126930.23822109177
4.6870284,3.073514,7.7663307,303885.34624321066
-2.5254083,1.336194,-5.299821,132341.1352221834
-4.164923,1.1658783,-15.389981,141708.22707482107
-4.9477587,1.1142311,-16.430307,145609.92165610119
-3.8782837,-0.61737823,-3.561124,153260.56058035826
-2.9973464,0.5956764,-3.785133,141734.16844640678
-2.697663,0.1264801,-4.262302,141438.0317337463
-3.9129565,-0.6588688,-3.5726418,149746.4182629813
-4.5081797,1.5474281,-16.842495,151397.66434491266
-2.177443,0.8199911,-6.0038013,145453.67508147826
-4.6888204,1.8262606,-16.480738,147082.85869739729
-5.741416,-7.263705,-6.119972,138382.08809092804
-2.209015,0.8547754,-6.0483484,136258.52720876795
-2.9963405,0.62448597,-3.7529657,152832.64418112597
-4.921706,1.6275759,-16.688477,130549.05452332614
-2.4183764,-0.33712292,-2.6370034,148060.05688154153
-5.17791,-5.1418467,-4.717875,120710.53683899793
-4.72499,2.0299168,-16.848156,122604.68706097384
-4.99139,2.2427025,-16.874454,117956.94718000203
-4.604821,1.6640463,-16.833977,139285.84255834826
5.1964984,0.039310455,7.4253426,219296.34570236498
-3.6671996,-0.8944588,-3.3255982,135807.30770771907
-1.4072229,0.17136574,0.3623426,222598.0082432168
5.8594365,0.40693283,-10.757957,119163.74356120927
-2.182983,0.5619974,-5.706912,126904.92977447364
-15.545717,2.991767,10.355309,80740.46145302997
-10.0674515,-8.019229,-8.251814,112564.73827053988
-10.058357,-8.037166,-8.266729,106461.4647735501
-13.114244,-4.908224,6.581311,92035.68235828774
-15.673639,-1.5399871,5.6975174,88249.82408838149
-5.690886,-6.191731,-5.430545,137087.2129689045
-1.6204393,-1.009984,-2.962397,144296.3567568278
-2.1073284,-0.5687723,-0.7467098,128296.12763737173
-12.996576,-4.7030344,6.689578,108746.2028626586
-1.430218,-0.09101391,0.29457974,179539.09237394552
-3.6071792,-0.77758217,-3.616906,169208.7222448839
-2.728161,0.25754166,-4.3829265,151836.10753682372
-3.958261,1.1039782,-15.205226,140235.021191731
-2.1827197,0.7744007,-6.0372086,138336.47546110826
-2.0539668,-0.49124336,-1.5439396,173332.84134469758
-2.2363195,0.778841,-5.910226,146280.84292346053
-3.7904017,1.9835329,-18.11769,118582.56403746636
-2.5941167,0.96137905,-5.1470594,156516.14756379038
-2.119461,0.74155045,-6.1514225,129141.32758839794
-8.086821,-6.0371656,-8.116405,123665.30874543896
-2.521557,0.42544556,-2.4180732,184233.28063588575
6.225908,-1.6336455,7.8072815,163015.70198774303
5.0560265,0.7121029,7.061798,277432.8089503307
-3.387831,1.0586786,-2.6806765,203091.59187733816
-6.515913,-1.1576958,1.791997,110277.12072775794
-15.714352,2.3475342,9.834725,82435.52416774063
-5.2297163,-5.2143307,-4.7448044,112912.20062729751
-13.078905,-4.9589987,6.592169,92035.68235828774
-3.8759282,2.0745592,-18.044516,121434.9093144942
-13.115913,-4.9200764,6.5677958,92035.68235828774
-13.0999775,-4.959776,6.573082,92035.68235828774
-13.095587,-4.945227,6.5802946,92035.68235828774
-2.5822263,1.0178452,-2.3895931,132798.72981701262
-3.944988,1.9856882,-17.924217,129233.24552619463
-4.8292894,0.87818336,-16.53262,138109.83649810153
-2.643458,0.00019931793,-4.187957,159167.94104513968
-4.6216993,0.5861168,-16.710497,127459.15500937327
6.3163686,-2.2453742,8.040648,145153.8167739008
-3.7527552,1.9437857,-18.15274,118582.56403746636
-8.728828,-6.535237,-8.030083,112717.55019693883
-1.3920428,-0.5382652,-0.11321163,149840.59818102475
-7.0854387,-1.1115317,2.3354063,89889.08579237142
-3.329551,-1.8756762,-1.9298891,121678.15870700714
-6.5066547,-1.1542444,1.7828298,114404.99909298678
5.7445865,0.003153801,-10.367325,136493.99821875693
6.024567,-1.0658236,7.7309437,178151.33847259235
6.206187,-1.6384654,7.8242426,143651.84324365255
6.191197,-2.1647472,8.164279,135102.59560325398
7.0681233,-0.5133095,-11.712019,106072.46977598156
-1.7477096,-0.42587376,-0.22672153,120500.69450055686
7.7741227,-0.62912846,-11.375278,110916.95482749192
-12.995682,-6.622871,-6.932081,95513.70622505
-3.2991846,-1.8699393,-1.8907865,162859.43783941682
-15.439974,-8.212191,9.627434,88437.29178156817
5.8395104,0.7907562,-10.905028,125166.02689293973
-7.0003858,-1.1667404,2.2527409,98828.72801838853
-5.2281523,-5.2116423,-4.743261,112912.20062729751
-3.3413866,-1.8634291,-2.168161,132755.08398502535
-16.93834,1.1883583,9.929051,74637.1879560402
6.9948363,-0.51255035,-11.69214,107767.53249069222
-15.600357,-1.6165886,5.579505,102369.72942431121
-15.554743,2.9811535,10.345089,80740.46145302997
-1.8210998,-0.5102711,-0.55327487,135346.58033138665
-2.0727818,-0.5828419,-0.7715101,127189.21903196443
5.840736,-0.673296,7.6547318,164279.3170505912
5.680303,0.35314655,7.4999685,180618.2327234462
-3.8637588,-0.8301773,-3.6283374,116700.66742148982
6.011577,-1.0586376,7.6965904,151492.0176384259
5.8305736,-0.061896324,-10.377991,124160.73634134012
